post_id,cuenta,fecha,me_gusta,comentarios,visualizaciones,link,descripcion,archivo_origen,prob_obstruccion_parental,prob_pension_alimentos,etiqueta
chile_in_justo_00041,chile_in_justo,2025-04-30T18:37:56.000Z,11.0,0.0,,https://www.instagram.com/chile_in_justo_/reel/DJFLi1wxyFC/,@javierrebolledoesco @chilevision @meganoticiascl @defensoria_ninez @defensoria_penalpublica @ni1diamas_ @contraloriacl @munilascondes @muniprovi @munistgo @munilareina @vitacura_ @muninunoa @biobiochile @biobiotv @ciper_chile @pjudicialchile @magistradasymagistradosdechile @canal13cl @chilevision @fnuevamente @tvamaro @gonzalofeito #maltratoinfantil #funcionariospublicoscorruptos #falsasdenuncias #poderjudicial #fiscalia #abusodepoder #feminazis,instagram_chile_in_justo_.csv,0.8330531120300293,0.0043994137085974,obstruccion_parental
chile_in_justo_00042,chile_in_justo,2025-04-30T18:15:27.000Z,4.0,0.0,,https://www.instagram.com/chile_in_justo_/reel/DJDdUeGoRM7/,@javierrebolledoesco @chilevision @meganoticiascl @defensoria_ninez @defensoria_penalpublica @ni1diamas_ @contraloriacl @munilascondes @muniprovi @munistgo @munilareina @vitacura_ @muninunoa @biobiochile @biobiotv @ciper_chile @pjudicialchile @magistradasymagistradosdechile @canal13cl @chilevision @fnuevamente #maltratoinfantil #funcionariospublicoscorruptos #falsasdenuncias #poderjudicial #fiscalia #abusodepoder #feminazis,instagram_chile_in_justo_.csv,0.8360867500305176,0.0038543636910617,obstruccion_parental
chile_in_justo_00043,chile_in_justo,2025-04-23T03:54:34.000Z,9.0,3.0,,https://www.instagram.com/chile_in_justo_/reel/DIxkTZGxkdP/,CRÍMENES SILENTES #falsasdenuncias #maltratoinfantil,instagram_chile_in_justo_.csv,0.3015677034854889,0.0077330251224339,ninguna
chile_in_justo_00044,chile_in_justo,2025-03-21T19:02:10.000Z,4.0,0.0,,https://www.instagram.com/chile_in_justo_/p/DHeECZcR91d/,"Acá la invitación formal de este Valiente periodista @javierrebolledoesco.

INVITACIÓN AL LIBRO QUE MUCHOS QUISIERON CENSURAR:

“FALSAS DENUNCIAS”

Prepárate para leer lo que nadie se atreve a decir.
Este no es un libro políticamente correcto.
Este es un libro con huevos.
Escrito por un periodista valiente que rompió el silencio. Que se enfrentó a la dictadura del victimismo, a los dogmas del feminismo radical y a las redes de poder que se enriquecen con cada denuncia falsa.

¿Hasta cuándo vamos a seguir permitiendo que mujeres sin escrúpulos usen a sus hijos como armas para vengarse, manipular, ganar beneficios económicos o simplemente destruir al padre?

¿Hasta cuándo los tribunales seguirán siendo cómplices pasivos del exterminio emocional de hombres inocentes?

Este libro expone con nombre y apellido cómo operan estas verdaderas redes de destrucción familiar: madres disfuncionales, asistentes sociales corruptas, psicólogos corruptos, jueces cobardes y un sistema ciego y sordo al sufrimiento real. ¿El resultado? Padres destruidos. Hijos traumatizados. Y una verdad silenciada.

Si eres padre, si has sido víctima, si estás harto de la mentira, este libro es para ti. 

No es una lectura cómoda.
Es una lectura necesaria.
Porque ya es hora de prenderle fuego a las mentiras.

POR NUESTROS NIÑOS, POR UN CHILE JUSTO.

#paternidadresponsable #derechosparentales #padresseparados #alienacionparental #derechosdelpadre #leydefamilia #abogadosdefamilia #igualdadparental #hijosypadres #amorpaterno #derechosdelniño #tuicioncompartida #cuidadocompartido #cuidadopersonal #divorcios #sap #sindromedealienacionparental #leydetuicioncompartida #tribunalesdefamilia #demanda #acusacionfalsa #peritajespsicológicos #tallerhabilidadesparentales #falsasdenuncias",instagram_chile_in_justo_.csv,0.9969186186790466,0.2137051671743393,obstruccion_parental
chile_in_justo_00045,chile_in_justo,2025-08-27T18:49:45.000Z,4.0,3.0,,https://www.instagram.com/chile_in_justo_/reel/DHHIceSRRgK/,"VALERIA LAZCANO FLORES, SINIESTRA FUNCIONARIA PÚBLICA, UTILIZA A SUS HIJOS PARA MANIPULAR Y EJERCER VIOLENCIA INFANTIL.

#paternidadresponsable #derechosparentales 
#padresseparados #alienacionparental #derechosdelpadre #leydefamilia #abogadosdefamilia #igualdadparental #hijosypadres #amorpaterno #derechosdelniño #tuicioncompartida #cuidadocompartido #cuidadopersonal #divorcios #sap #sindromedealienacionparental #leydetuicioncompartida #tribunalesdefamilia #demanda #acusacionfalsa #peritajespsicológicos #tallerhabilidadesparentales
@munilascondes catasanmartinlascondes @pjudicialchile 

Fuente video : publicación abierta desde Instagram de macasanchezoficial
#valerialazcano",instagram_chile_in_justo_.csv,0.0100038945674896,0.0005033355555497,ninguna
chile_in_justo_00046,chile_in_justo,2025-03-10T15:07:04.000Z,3.0,2.0,,https://www.instagram.com/chile_in_justo_/reel/DHBbkT0xfov/,"“Hoy celebramos con fuerza a las mujeres de calidad: las que se levantan con dignidad, construyen con amor, educan con valores y entienden que la maternidad es un honor, no una herramienta de manipulación. Mujeres que brillan por su integridad, no por lo que pueden arrancar de otros.

Pero también, con la misma fuerza, condenamos a aquellas que, por vileza o interés, usan a sus propios hijos como armas de guerra, saboteando su relación con el padre para sacar provecho material o alimentar su ego enfermo. Mujeres así no son madres, son carceleras de la infancia, destructoras de la inocencia y enemigas de la justicia.

Que el futuro tenga más mujeres íntegras y menos parásitos emocionales que viven del chantaje y la miseria ajena.”

Por un Chile justo!",instagram_chile_in_justo_.csv,0.9909359812736512,0.2759094536304474,obstruccion_parental
chile_in_justo_00047,chile_in_justo,2025-08-27T18:50:04.000Z,13.0,5.0,,https://www.instagram.com/chile_in_justo_/p/DGO6HuBRn11/,"Simón Salvachúa: el extranjero cómplice de un crimen contra la infancia

Este sujeto no es un simple acompañante, es el tercer marido de la siniestra y corrupta asistente social de @munilascondes Valeria Lazcano Flores. Simón Salvachúa es cómplice directo de una operación criminal que lleva años destruyendo el vínculo entre una niña y su padre.

Un argentino sin raíces en Chile, sin historia, sin rostro, sin moral, que se integró a una familia no para cuidar, sino para ser parte activa de una red de mentiras, suplantación de identidad, y manipulación institucional.

Este personaje mintió en tribunales, participó en la suplantación del rol paterno, y fue pieza clave para que la menor fuera sacada ilegalmente del país hacia Argentina. Todo esto con la venia de la jueza Susan Sepúlveda Chacama —quien ha protegido esta red— y la corrupta asistente social Valeria Lazcano, la misma que ha vulnerado sistemáticamente los derechos de su propia hija, instrumentalizándola con impunidad.

¿Hasta cuándo se seguirá normalizando este tipo de violencia encubierta? ¿Hasta cuándo se permitirá que un extranjero cualquiera venga a destruir la vida de una niña sin consecuencias?

Esto no es una historia familiar. Esto es un crimen.
Y los responsables tienen nombre, rostro y cargos públicos.

Simón Salvachúa no es un testigo. Es un actor criminal.
Y su silencio no existe: ha hablado, ha mentido y ha sido parte.
#valerialazcano",instagram_chile_in_justo_.csv,0.9996613264083862,0.0943851396441459,obstruccion_parental
chile_in_justo_00048,chile_in_justo,2025-10-19T16:11:31.000Z,11.0,6.0,,https://www.instagram.com/chile_in_justo_/p/DBGwqd4x8eE/,#violencia #maltratoinfantil #poderjudicial #valeria.lazcanof @munilascondes @danielapenalozaporlascondes #corrpucion #funcionariospublicos #valerialazcano #JusticiaFamiliar #SistemaJudicialChileno #BastaDeImpunidad #DerechosDeLosPadres #ViolenciaInvisibilizada #Chile #FamiliaSecuestrada #AlienaciónParental #LuchaYPersistencia #ConcienciaSocial #PadresSeparados #VozParaLosQueNoTienen #CambioSocialChile #padresvalientes,instagram_chile_in_justo_.csv,0.5556764006614685,0.0014953383943066,obstruccion_parental
chile_in_justo_00049,chile_in_justo,2024-09-15T19:59:46.000Z,9.0,0.0,,https://www.instagram.com/chile_in_justo_/reel/C_4nM0vMqCB/,"El “negocio” de la mujer. Cómo funcionarios públicos descaradamente se aprovechan del dolor ajeno, incluso de usar los hijos cómo “palanca” para hacer negocios y victimizarse, lucrando haciendo charlas falsas y entregando certificados de monitores de violencia que a nadie le importa y que gastan millonarias sumas en inventar cargos financiados por los Chilenos. @munilascondes y su alcaldesa corrupta @danielapenalozaporlascondes son grandes ejemplos donde sostienen por favores políticos a la encargada de la mujer Valeria Alejandra Lazcano Flores valeria.lazcanof siendo que fue formalizada por violencia, desacato y graves incumplimientos de régimen de visitas.

@danannimal @fnuevamente @theclinic_cl @pjudicialchile",instagram_chile_in_justo_.csv,0.2506833970546722,0.0014325365191325,ninguna
chile_in_justo_00050,chile_in_justo,2024-09-14T05:10:53.000Z,3.0,2.0,,https://www.instagram.com/chile_in_justo_/p/C_0hnT0Jnjf/,"HIJOS SECUESTRADOS POR LOS TRIBUNALES DE FAMILIA EN CHILE, TERROR A TENER QUE APLICAR LA LEY EN APERCIBIR Y EN L MIEDO A SANCIONAR DRASTICAMENTE A QUIENES VULNERAN LOS DERECHOS DE LOS NIÑOS DE ESTE PAÍS, BRUTALES NEGLIGENCIAS INEXCUSABLES.
Estamos frente a un @pjudicialchile corrupto sin capacidad de resolver en tiempo ni forma.

@pjudicialchile @fnuevamente @magistradasymagistradosdechile @canal13cl @meganoticiascl @theclinic_cl @munilascondes",instagram_chile_in_justo_.csv,0.7683857679367065,0.0408074744045734,obstruccion_parental
chile_in_justo_00051,chile_in_justo,2024-09-10T16:34:10.000Z,5.0,2.0,,https://www.instagram.com/chile_in_justo_/p/C_vdfOTJmRL/,@pjudicialchile @theclinic_cl @fnuevamente @jueces.metropolitana @magistradasymagistradosdechile,instagram_chile_in_justo_.csv,0.0875638350844383,0.0252869296818971,ninguna
chile_in_justo_00052,chile_in_justo,2024-09-15T20:02:29.000Z,6.0,1.0,,https://www.instagram.com/chile_in_justo_/p/C_tT5HspLM7/,"Uno de los tantos ejemplos del “Negocio” de la mujer liderados por parásitos del estado como la siniestra funcionaria publica y asistente social de la @munilascondes VALERIA ALEJANDRA LAZCANO FLORES valeria.lazcanof, quien de forma impresentable hace charlas y capacitaciones de violencia millonarias, siendo que fue FORMALIZADA por VIF (causa RIT 872-2022) en contra de una anciana de 77 años enferma de cancer, la abuela de su hija paterna, a quien NO ha permitido ver por 5 años pese a que la mismísima Corte Suprema @pjudicialchile otorgó ese derecho en causa de Familia. Los desacatos son constates y vigentes, más de 150 a la fecha. Los antecedentes fueron remitidos al Ministerio Público por el mismo 3ro de Familia de Santiago por el presunto delito de DESACATO (Causa RIT 6128 - 2022). Además de la grave corrupción y tráfico de influencias de esta funcionaria, ya que se descubrió que Lazcano esta coludida con la jueza del 3er Juzgado de familia de Santiago SUSAN SEPULVEDA CHACAMA. 
Vergüenza nacional por estas delincuentes que financiamos todos los Chilenos.

Otro acto de corrupción de la @munilascondes pagando más de 4 millones de pesos a una Asitente social que entrega certificados de prevención de violencia, es una broma ???!! , “el diablo vendiendo cruces”, todos los Chilenos financiando esta estupidez que solo es un negocio para justificar gastos de la corrupta @danielapenalozaporlascondes y @matiasromero.lascondes ! 

@canal13cl @meganoticiascl @fnuevamente @pjudicialchile @munilascondes @danielapenalozaporlascondes @chilevision",instagram_chile_in_justo_.csv,0.2881682813167572,0.038362480700016,ninguna
chile_in_justo_00053,chile_in_justo,2024-09-03T14:49:28.000Z,3.0,0.0,,https://www.instagram.com/chile_in_justo_/reel/C_XJwyoOd6j/,"Este es el actuar enfermizo y contumaz de la asiente social y funcionaria pública Valeria Lazcano Flores, que ha generado graves acusaciones falsas e ideológicas para generar dividendos en su “negocio” de la mujer, se victimiza de haber recibido violencia acusando falsamente para lograr separar a su hija de su verdadero Padre, familia paterna e incluso de la familia materna completa ya que su propia madre la desenmascaró declarando que la hacía mentir en el 3er Juzgado de familia.

La mujer, la violencia en todas sus formas y el maltrato infantil, usando los hijos como ""palanca son solo un negocio para lucrar de todos estos personajes que financiamos desgraciadamente todos los Chilenos !",instagram_chile_in_justo_.csv,0.998742938041687,0.0613818280398845,obstruccion_parental
chile_in_justo_00054,chile_in_justo,2024-09-15T20:03:42.000Z,8.0,3.0,,https://www.instagram.com/chile_in_justo_/reel/C_Gxpd0vglz/,"Valeria Lazcano Flores valeria.lazcanof ha sido acusada por este tipo de violencia reiteradamente, maltrato infantil que ejerce hasta hoy en su propia hija, ha incumplido todas las órdenes de los tribunales de la República de Chile, todas !",instagram_chile_in_justo_.csv,0.921728253364563,0.0008103873115032,obstruccion_parental
chile_in_justo_00055,chile_in_justo,2025-08-05T04:41:59.000Z,4.0,2.0,,https://www.instagram.com/chile_in_justo_/p/C_EGShYPBhL/,"@loquenotecuentanlatam @biobiochile @minmujeryeg @theclinic_cl @munilascondes @senadochile @chilevision @canal13cl @elmerluzo.c @pjudicialchile @danannimal @fnuevamente magistradasymagistradosdechile @magistrados_santiago

Graves actos de corrupción y tráfico de influencias en el 3er Juzgado de Familia de Santiago: La jueza SUSAN FABIOLA SEPULVEDA CHACAMA y Valeria Alejandra Lazcano Flores, actual encargada del Departamento de la Mujer en @munilascondes, están implicadas en una red de tráfico de influencias que ha vulnerado los derechos de una menor. Lazcano, quien además está formalizada por violencia intrafamiliar en contra de una anciana qué padece cancer (Causa RIT 872-2022), ha utilizado su amistad de años con la jueza para influir en decisiones judiciales relacionadas con su hija, impidiendo que la niña tenga una relación con su verdadero padre. A través de resoluciones judiciales irregulares, como el levantamiento del arraigo de la menor, la jueza ha permitido la salida del país de la niña junto a SimonSalvachua, un hombre argentino que no es su padre. Existen pruebas claras de la colusión entre ambas, como audios, mensajes de WhatsApp y fotografías. Se exigirá que la ley actúe con todo su rigor contra estas funcionarias públicas, financiadas por todos los chilenos, que han vulnerado los derechos de una menor, mientras lucran con campañas sobre violencia de género. #CorrupciónJudicial #AbusoDePoder #JusticiaParaAmanda #DerechosInfantiles #TráficoDeInfluencias #munilascondes @ciper_chile @ni1diamas_",instagram_chile_in_justo_.csv,0.2764951288700104,0.0013302013976499,ninguna
chile_in_justo_00056,chile_in_justo,2024-09-15T20:04:41.000Z,2.0,0.0,,https://www.instagram.com/chile_in_justo_/p/C_D0RO6ONpp/,"En el “tercer” matrimonio celebrado en septiembre de 2023 de Valeria Lazcano Flores valeria.lazcanof funcionaria pública de la @munilascondes con 32 años en ese entonces, también participaron las corruptas @danielapenalozaporlascondes y @marcelasabat cómplices cómo encubridoras de todos los hechos de violencia contra una anciana enferma de cancer donde Lazcano fue formalizada en causa Rit 872-2022 RUC 2101099194-0 y de la vulneración grave de derechos de una niña Chilena de solo 7 años que viene sufriendo desde los 3 años, donde coludidas en conjunto con la jueza del Tercer juzgado de familia de Santiago Susan Sepulveda Chamaca ( juzgado donde se ventilan todas las causas de Lazcano con el padre y la abuela paterna de la menor) han amparando los actos vergonzosos de violencia física, psicológica, infantil, económica y vicaria que la funcionaria publica sigue a la fecha desacatando órdenes de los tribunales de la república demostrando estar por sobre la ley. Temas que se demostrará con las resoluciones que sigue sin acatar amparadas por este círculo de delincuentes.
@biobiochile @theclinic_cl @munilascondes @loquenotecuentanlatam @meganoticiascl @chilevision @canal13cl @cnnchile @tribunalesinjusticia @el_mostrador @matiasromero.lascondes

@fnuevamente @magistradasymagistradosdechile",instagram_chile_in_justo_.csv,0.8338664174079895,0.1677633374929428,obstruccion_parental
chile_in_justo_00057,chile_in_justo,2025-08-27T18:50:52.000Z,30.0,12.0,,https://www.instagram.com/chile_in_justo_/reel/C_BC75wOdkD/,"Audio incriminatorio de tráfico de influencias donde Valeria Alejandra Lazcano Flores funcionaria pública del área mujer de la @munilascondes pide explicaciones de por qué “ ADRIANA FLORES” madre de Valeria Lazcano Flores está tratando de hablar con “SUSAN” jueza del tercero de familia SUSAN SEPULVEDA CHACAMA magistradasymagistradosdechile coludida con esta última en actos de corrupción para resolver las causas en favor de esta.
Impacta la forma despectiva en que Lazcano funcionaria pública que vela por la violencia hacia la mujer se refiere a su propia madre, a quien ha privado hace dos años de ver a su propia nieta y esto en extenso con toda la familia materna y paterna, donde la hija, nieta , sobrina está prácticamente secuestrada por su madre y el sujeto con el que vive, el argentino simonsalvachua vulnerando todos los derechos de una niña chilena de tan solo 7 años, producto de que la madre dijo la verdad de cómo tanto Lazcano y la abogada Francisca Millán de AML le pedían mentir en el tribunal/audiencias para ganar las causas en contra del Padre y Abuela paterna de su hija. 

La madre Lazcano tampoco olvida cómo su hija psicótica encerraba a su propia hija en la pieza antes de la visita de su abuela paterna para decirle que “era una mujer mala la que la venía a visitar que era un demonio!” 
Vleria.lazcanof haremos justicia y tu propia madre, tu padre y hermanos declararán toda la verdad del maltrato infantil generado a tu propia hija en conjunto con la jueza SEPULVEDA CHACAMA, hasta acá llega tu falsedad que has vendido,  maltratadora de niños y ancianas enfermas de cancer.. 

Pronto más novedades de esta siniestra asistente social que ahora no quiere cumplir la revinculacion con el padre.
@todasjuntas.activismo powerleslie @pjudicialchile elmemerluzo sur_plan @biobiochile @munilascondes @munilascondes @theclinic_cl @defensoria_ninez #valerialazcano",instagram_chile_in_justo_.csv,0.4951173365116119,0.0446183867752552,ninguna
